bookID,isbn13,title,authors,average_rating,language_code,  num_pages,ratings_count,text_reviews_count,Date
3829,9780571204151,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,3.82,eng,225,39,4,2002-05-20
3830,9781400096473,A Taste for Death (Adam Dalgliesh  #7),P.D. James,4.02,eng,459,10304,374,2005-11-08
3831,9780345442123,Time To Be In Earnest: A Fragment Of Autobiography,P.D. James,3.93,eng,306,495,76,2001-02-27
3832,9780743219570,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.93,eng,250,26375,953,2001-05-08
3833,9780743219617,The Black Tower (Adam Dalgliesh #5),P.D. James,4,eng,352,13801,335,2001-10-02
3834,9780743219631,Innocent Blood,P.D. James,3.68,eng,400,3793,286,2001-08-02
3835,9780060934347,Don Quixote,Miguel de Cervantes Saavedra/Edith Grossman/Harold Bloom,3.87,eng,940,4956,705,2005-04-26
3836,9780142437230,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,3.87,eng,1023,160911,4087,2003-02-25
3837,9780451528902,Don Quixote,Miguel de Cervantes Saavedra/Walter Starkie,3.87,en-US,544,71,5,2003-06-03
3840,9780375756993,Don Quixote,Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,3.87,eng,1168,393,40,2001-04-10
3841,9780156495400,Lectures on Don Quixote,Vladimir Nabokov/Fredson Bowers/Guy Davenport/Miguel de Cervantes Saavedra/Samuel Putnam,3.87,eng,240,275,14,1984-04-18
3842,9780822004158,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,3.61,eng,96,21,2,1964-07-08
3848,9780727861153,Desert Heat (Joanna Brady  #1),J.A. Jance,4,eng,256,41,11,2004-09-01
3849,9780821773680,Kentucky Heat,Fern Michaels,4.19,eng,383,1869,46,2002-09-01
3850,9780226443225,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.86,eng,320,732,71,2003-07-15
3851,9780345449603,Texas Heat (Texas  #2),Fern Michaels,4.18,eng,496,2025,41,2001-11-27
3852,9781843607403,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh/Sherri L. King/Lorie O'Clare/Jaci Burton,4.13,eng,196,3567,62,2004-05-15
3853,9781582430157,Heat and Dust,Ruth Prawer Jhabvala,3.55,eng,190,6214,270,1999-04-16
3858,9780767915748,Holy Cow: An Indian Adventure,Sarah Macdonald,3.53,eng,304,15315,1101,2004-04-13
3859,9780963810946,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,Joel Salatin/Michael Pollan,4.01,eng,134,292,35,2005-02-19
3867,9780393328622,The History of Love,Nicole Krauss,3.92,eng,255,110082,9777,2006-05-17
3869,9780553380163,A Brief History of Time,Stephen Hawking,4.17,eng,212,239652,5860,1998-09-01
3870,9780767923224,A Short History of Nearly Everything,Bill Bryson,4.21,eng,624,352,37,2005-11-01
3871,9780895260475,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,4.03,en-US,270,1604,153,2004-11-01
3872,9780802715524,A History of the World in 6 Glasses,Tom Standage,3.76,eng,336,14820,1686,2006-05-16
3873,9780517223123,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,eng,460,38915,1087,2004-03-02
3875,9780743564410,The Sun Also Rises,Ernest Hemingway/William Hurt,3.82,eng,8,302,69,2006-10-17
3886,9780764596865,The Bon Appetit Cookbook,Barbara Fairchild,4.07,eng,816,1816,22,2006-08-15
3895,9780609602195,The Barefoot Contessa Cookbook,Ina Garten/Melanie Acevedo,4.15,eng,256,28789,177,1999-04-06
3900,9780792272663,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,3.51,eng,204,240,46,2005-05-01
3914,9780374271077,Sylvia,Leonard Michaels/Diane Johnson,3.86,eng,129,807,95,2007-05-29
3916,9780701127664,The Life Of Dashiell Hammett,Diane Johnson,3.73,eng,344,4,0,1984-01-23
3918,9788420466552,Divorcio a la Francesa: Le Divorce,Diane Johnson/Carlos Milla Soler/Roberto Fernandez Sastre,2.88,spa,388,6,0,2003-06-01
3921,9780670037568,London is the Best City in America,Laura Dave,3.45,eng,256,2168,233,2006-05-18
3938,9788466617352,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons/Carlos Alberto Gardini,4.24,spa,618,174,14,2005-06-01
3939,9780747236047,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,4.2,eng,632,237,15,1992-02-20
3940,9780785118954,Supreme Power: Hyperion,J. Michael Straczynski/Dan Jurgens,3.45,eng,120,232,9,2006-07-19
3966,9783453215283,Die Hyperion-Gesänge,Dan Simmons/Joachim Körber,4.42,ger,1456,141,11,2002-08-01
3967,9782266111577,La Chute d'Hypérion II,Dan Simmons/Guy Abadia,4.2,fre,347,21,1,2000-12-26
3968,9782221089569,Endymion,Dan Simmons/Guy Abadia,4.17,fre,572,29,1,1998-12-14
3972,9780380817931,Olympos (Ilium  #2),Dan Simmons,3.94,eng,891,13300,484,2006-07-25
3973,9780380817924,Ilium (Ilium  #1),Dan Simmons,4.03,eng,752,21973,905,2005-06-28
3974,9780316017442,The Terror,Dan Simmons,4.07,eng,769,31711,3317,2007-01-08
3975,9780060506049,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,3.75,eng,272,953,61,2002-11-26
3976,9780312989484,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.84,eng,320,734,44,2003-09-15
3977,9780553572940,Endymion (Hyperion Cantos  #3),Dan Simmons,4.17,eng,563,38357,1111,1996-12-01
3978,9780380817160,A Winter Haunting (Seasons of Horror  #2),Dan Simmons,3.6,eng,371,6253,488,2002-12-31
3985,9780312282998,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.18,eng,639,165862,9143,2001-08-25
3986,9781593071714,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon/Glen David Gold/Bill Sienkiewicz/Howard Chaykin/Gene Colan/Steve Lieber/Eric Wight/Kevin  McCarthy,3.46,eng,159,1097,105,2004-05-18
3997,9780849942983,The Great House of God,Max Lucado,4.25,eng,240,1101,58,2001-10-31
4006,9780722533949,The Valkyries,Paulo Coelho/Alan R. Clarke,3.31,eng,243,16483,685,1999-09-06
4008,9780060527990,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho/Amanda Hopkinson/Nick Caistor,3.61,eng,205,47673,2046,2006-07-03
4009,9780316767729,Nine Stories,J.D. Salinger,4.19,eng,198,112779,2897,2001-01-30
4014,9780753459645,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,3.94,eng,32,50,6,2006-09-15
4023,9780330484770,American Psycho,Bret Easton Ellis,3.82,eng,399,844,76,2010-04-21
4031,9780375727276,Lunar Park,Bret Easton Ellis,3.7,eng,404,24618,738,2006-08-29
4035,9780446677127,The Burden of Proof (Kindle County Legal Thriller #2),Scott Turow,4.06,eng,608,32337,272,2000-12-01
4043,9781416908166,Godless,Pete Hautman,3.6,eng,208,4213,735,2005-11-01
4050,9780664228910,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.59,en-US,228,12,1,2005-09-02
4055,9780060925758,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas  Moore,3.99,eng,288,4372,81,2013-12-13
4060,9780922729487,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,3.79,en-US,155,141,5,2017-08-17
4066,9780452282179,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford/Deepak Chopra,4.08,en-US,412,38,4,2001-01-01
4069,9780807014295,Man's Search for Meaning,Viktor E. Frankl/Harold S. Kushner/William J. Winslade/Isle Lasch,4.36,eng,165,282127,13449,2006-06-01
4070,9780807014264,Man's Search for Meaning,Viktor E. Frankl/Gordon W. Allport/Ilse Lasch,4.36,eng,165,391,44,2000-03-30
4075,9780393058635,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,4.1,eng,430,3958,172,2006-02-01
4077,9780471979982,Search Engine Optimization for Dummies,Peter Kent,3.79,en-US,382,143,20,2006-05-01
4099,9780201616224,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt/Dave Thomas,4.31,eng,321,12563,699,1999-10-30
4100,9780976694021,Behind Closed Doors: Secrets of Great Management,Johanna Rothman/Esther Derby,3.96,en-US,176,840,63,2005-09-26
4104,9780713997279,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,eng,278,832,118,2005-01-11
4106,9780859653237,Blink 182,Anne Hoppus,4.42,eng,112,62,4,2001-12-01
4108,9780753456101,I Blink: And Other Questions About My Body,Brigid Avison,3.92,eng,32,36,1,2003-04-25
4117,9780689837142,The Great Good Thing (The Sylvie Cycle  #1),Roderick Townley,3.9,en-US,224,1782,197,2003-09-01
4119,9781569246818,The Great Good Place: Cafes  Coffee Shops  Bookstores  Bars  Hair Salons  and Other Hangouts at the Heart of a Community,Ray Oldenburg,3.83,eng,384,608,78,1999-08-18
4122,9780060566104,Built to Last: Successful Habits of Visionary Companies,James C. Collins/Jerry I. Porras,3.99,eng,368,53749,509,2004-11-02
4135,9780446578844,I Like You: Hospitality Under the Influence,Amy Sedaris,3.88,eng,304,37258,1401,2006-10-16
4140,9780743276122,Children Playing Before a Statue of Hercules,David Sedaris/Richard Yates/Dorothy Parker/Joyce Carol Oates/Lorrie Moore/Flannery O'Connor/Amy Hempel/Akhil   Sharma/Tim Johnston/Tobias Wolff/Sarah Vowell/Charles Baxter/Jhumpa Lahiri/Katherine Mansfield/Alice Munro/Jean Thompson/Frank Gannon/Patricia Highsmith/Jincy Willett,3.68,eng,344,6490,463,2005-08-01
4144,9780099468233,Bringing Down The House,Ben Mezrich,3.89,en-GB,320,518,61,2004-05-06
4162,9780757305450,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,3.7,eng,311,82,17,2007-06-01
4165,9780830833290,The Hip-Hop Church: Connecting with the Movement Shaping Our Culture,Efrem Smith/Phil   Jackson,3.91,eng,227,21,4,2005-12-15
4167,9780312291563,The Final Season: Fathers  Sons  and One Last Season in a Classic American Ballpark,Tom Stanton,4.16,eng,256,216,25,2002-05-08
4191,9780375727405,The Cold Six Thousand (Underworld USA #2),James Ellroy,4.01,eng,688,5642,265,2002-06-11
4200,9780140276336,White Teeth,Zadie Smith,3.77,eng,542,4202,406,2001-01-25
4204,9781417626281,White Teeth,Zadie Smith,3.77,eng,448,81,11,2001-06-01
4207,9780140297782,White Teeth,Zadie Smith,3.77,en-GB,542,1265,142,2000-11-30
4216,9783518222638,Schiffbruch mit Zuschauer. Paradigma einer Daseinsmetapher,Hans Blumenberg,3.93,ger,106,6,0,1997-05-27
4221,9780875168166,The Guide to Dan Brown's the Solomon Key,Greg  Taylor,2.98,en-US,183,34,2,2005-09-30
4223,9780739326749,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,en-US,756,3645,407,2006-03-28
4227,9780743275064,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,en-US,528,1192,143,2005-05-03
4232,20049130001,The Illuminati,Larry Burkett,3.71,eng,352,60,8,2004-10-04
4241,9781579510022,The Illuminati Papers,Robert Anton Wilson,3.83,en-US,168,710,22,1997-12-11
4248,9781400079179,The Da Vinci Code,Dan Brown,3.84,eng,489,13934,1459,2006-03-28
4249,9780739339787,The Da Vinci Code (Robert Langdon  #2),Dan Brown/Paul Michael,3.84,eng,0,91,16,2006-03-28
4250,9788495618603,El código Da Vinci (Robert Langdon  #2),Dan Brown/Juanjo Estrella,3.84,spa,557,3276,190,2003-10-17
4251,9780195307139,Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus  Mary Magdalene & Constantine,Bart D. Ehrman,3.64,en-US,207,533,50,2006-05-18
4256,9780747573623,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling,4.56,eng,480,3141,140,2008-07-01
4259,9781932416596,Housekeeping vs. the Dirt,Nick Hornby/Sarah Vowell/Jess Walter/Jennie Erdal/Joshua Ferris,3.88,eng,153,2636,302,2006-09-13
4260,9781932416244,The Polysyllabic Spree,Nick Hornby,3.73,eng,143,6828,621,2004-11-30
4261,9781573223560,Songbook,Nick Hornby,3.56,eng,207,10066,341,2003-10-07
4263,9780753814413,My Favorite Year: A Collection of Football Writing,Nick Hornby/D.J. Taylor/Huw Richards/Chris Pierson/Roddy Doyle/Harry Ritchie/Harry Pearson/Olly Wicken/Graham Brack/Matt Nation/Ed Horton/Don  Watson,3.68,eng,288,393,4,2001-08-01
4264,9781573226882,Fever Pitch,Nick Hornby,3.74,eng,247,28830,1069,1998-03-01
4267,9781573228213,High Fidelity,Nick Hornby,3.94,en-US,323,827,101,2000-03-01
4273,9780141007335,About a Boy,Nick Hornby,3.8,eng,278,825,73,2002-04-04
4277,9780670916665,The Complete Polysyllabic Spree,Nick Hornby,3.59,eng,278,450,63,2006-09-07
4278,9781596912311,Medicus (Gaius Petreius Ruso  #1),Ruth Downie,3.73,eng,386,5723,695,2007-03-06
4287,9780738511672,Middlesex Borough (Images of America: New Jersey),Middlesex Borough Heritage Committee,5,eng,128,2,0,2003-03-17
4295,9780826414779,David Foster Wallace's Infinite Jest: A Reader's Guide,Stephen J. Burn,3.82,en-GB,96,900,48,2003-05-20
4300,9781401301019,Scar Tissue,Anthony Kiedis,4.11,en-US,465,327,46,2004-10-06
4314,9782226126269,Monsieur Ibrahim et les fleurs du Coran,Éric-Emmanuel Schmitt,3.82,fre,85,975,62,2001-06-13
4315,9789774248443,Zaat,Sonallah Ibrahim/صنع الله إبراهيم/Anthony Calderbank,3.55,ara,349,122,12,2004-03-15
4325,9780142401750,Dreamland,Sarah Dessen,3.91,eng,250,70043,3881,2004-05-11
4326,9780060094423,End Game (Dreamland  #8),Dale Brown/Jim DeFelice,4.02,eng,432,327,7,2006-10-31
4329,9781568821573,H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG),Chris  Williams/Sandy Petersen,3.97,eng,260,98,2,2008-02-02
4331,9780007109661,Dreamland (Dreamland  #1),Dale Brown/Jim DeFelice,3.9,eng,375,1313,28,2001-07-02
4332,9780060094416,Satan's Tail (Dreamland  #7),Dale Brown/Jim DeFelice,4,eng,405,339,9,2005-07-26
4337,9781594480119,The Zanzibar Chest,Aidan Hartley,4.01,en-US,496,2218,172,2004-08-03
4338,9780061132384,Dispatches from the Edge: A Memoir of War  Disasters  and Survival,Anderson Cooper,3.96,eng,212,7205,825,2006-05-23
4339,9780679735250,Dispatches,Michael Herr,4.23,eng,260,13108,795,1991-08-06
4341,9780451216779,Dispatch,Bentley Little,3.62,en-US,386,1291,100,2005-10-04
4346,9780609808344,Dispatches from the Tenth Circle: The Best of the Onion,Robert D. Siegel/Todd Hanson/Carol Kolb/The Onion,4.21,eng,174,3472,30,2001-09-04
4352,9780439944397,Hello! Is That Grandma?,Ian Whybrow/Deborah Allwright,3.53,en-GB,32,57,14,2007-05-07
4359,9780590227162,How Much is That Guinea Pig in the Window?,Joanne Rocklin/Meredith Johnson,4,en-US,48,27,7,1995-10-01
4360,9780140298543,My War Gone By  I Miss It So,Anthony Loyd,4.29,eng,336,1505,119,2001-02-01
4362,9780312426033,Night Draws Near: Iraq's People in the Shadow of America's War,Anthony Shadid,4.12,eng,507,643,61,2000-09-05
4364,9780375703409,Maximum City: Bombay Lost and Found,Suketu Mehta,3.93,eng,542,9024,637,2005-09-27
4370,9780312267179,Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam,Andrew X. Pham,3.96,en-US,344,4820,524,2000-09-02
4372,9780393322101,When Broken Glass Floats: Growing Up Under the Khmer Rouge,Chanrithy Him,4.14,eng,336,3534,320,2001-04-17
4373,9780060856267,First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,4.35,eng,238,26524,2609,2006-04-04
4382,9780786176274,Fahrenheit 451,Ray Bradbury/Christopher Hurt,3.99,eng,5,483,146,2005-11-01
4390,9780307350329,Los funerales de la Mamá Grande,Gabriel García Márquez,3.78,spa,160,4694,133,2006-02-07
4394,9780060932664,Collected Novellas,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,4,eng,288,838,51,2008-01-08
4397,9780143039433,The Grapes of Wrath,John Steinbeck/Robert DeMott/Mick Wiggins,3.96,eng,464,7044,639,2006-03-28
4398,9780764585968,CliffsNotes on Steinbeck's The Grapes of Wrath,Kelly McGrath Vlcek/CliffsNotes/John Steinbeck,3.81,eng,112,30,5,2000-06-05
4399,9780582461536,The Grapes of Wrath,John Steinbeck,3.96,eng,597,37,8,2001-03-01
4404,9780060010607,American Gods,Neil Gaiman,4.11,eng,635,1211,169,2001-06-01
4405,9781400065554,American Gospel: God  the Founding Fathers  and the Making of a Nation,Jon Meacham,3.8,eng,399,1876,244,2006-04-04
4407,9780747263746,American Gods (American Gods  #1),Neil Gaiman,4.11,eng,635,383045,15962,2005-03-04
4408,9780142004234,East of Eden,John Steinbeck,4.37,eng,601,3942,396,2002-06-18
4411,9780753806791,Eden in the East: The Drowned Continent of Southeast Asia,Stephen Oppenheimer,3.98,eng,575,99,15,1999-07-01
4415,9780553116083,East Of Eden,John Steinbeck,4.37,eng,691,83,18,1977-01-01
4417,9780448437439,Who Was John F. Kennedy?,Yona Zeldis McDonough/Nancy Harrison/Jill Weber,4.18,eng,112,679,116,2004-12-29
4418,9781412040556,The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President,Harrison Edward Livingstone,3.22,en-US,615,9,0,2004-10-06
4424,9780316907927,An Unfinished Life: John F. Kennedy  1917-1963,Robert Dallek,4.07,en-US,849,7981,307,2004-05-04
4434,9781843543640,Sellevision,Augusten Burroughs,3.56,eng,229,175,9,2006-01-01
4435,9781843541851,Dry,Augusten Burroughs,4.03,eng,295,1158,91,2005-03-01
4436,9781843544852,Running with Scissors,Augusten Burroughs,3.72,en-GB,320,667,70,2006-11-04
4451,9780684848594,People of the Lie: The Hope for Healing Human Evil,M. Scott Peck,3.98,en-CA,272,6256,459,1998-01-02
4454,9780743243155,The Road Less Traveled: A New Psychology of Love  Traditional Values  and Spiritual Growth,M. Scott Peck,4.05,en-US,318,1314,98,2003-02-04
4465,9781842055069,The Adventures of Sherlock Holmes,Arthur Conan Doyle,4.36,eng,189,5906,140,2004-01-01
4472,9780679642596,A Prayer for Owen Meany,John Irving,4.23,eng,641,1073,97,2002-06-04
4477,9780312421700,Complications: A Surgeon's Notes on an Imperfect Science,Atul Gawande/Susanne Kuhlmann-Krieg,4.26,eng,270,33828,2237,2003-04-01
4479,9780689833762,Sad Underwear and Other Complications: More Poems for Children and Their Parents,Judith Viorst/Richard  Hull,3.91,en-US,80,109,13,2000-04-01
4487,9780330367349,Bridget Jones: The Edge Of Reason (Bridget Jones #2),Helen Fielding,3.57,eng,422,965,49,1999-11-18
4488,9780142000212,Bridget Jones's Guide to Life,Helen Fielding,3.49,en-US,64,1104,34,2001-04-01
4515,9788423671267,Las luces de septiembre (Niebla  #3),Carlos Ruiz Zafón,3.77,spa,279,5119,217,2005-10-01
4519,9781929229482,A Framework for Understanding Poverty,Ruby K. Payne,3.9,eng,199,3690,518,2006-02-09
4520,9780061284380,El príncipe de la niebla (Trilogía de la Niebla  #1),Carlos Ruiz Zafón,3.7,spa,230,3602,325,2006-11-21
4524,9780753819319,The Shadow of the Wind,Carlos Ruiz Zafón/Lucia Graves,4.26,eng,403,1278,175,2004-10-28
4525,9781932394696,Ruby for Rails: Ruby Techniques for Rails Developers,David A. Black/David Heinemeier Hansson,3.77,eng,493,180,10,2006-05-11
4540,9780440400349,About the B'nai Bagels,E.L. Konigsburg,3.57,eng,172,308,30,1985-03-01
4579,9780142402931,The Far Side of Evil,Sylvia Engdahl,3.98,eng,324,60,9,2005-01-13
4580,9780142500378,Enchantress from the Stars,Sylvia Engdahl/Lois Lowry,3.95,eng,304,2045,230,2003-02-24
4583,9780060792176,Everything Is Illuminated,Jonathan Safran Foer,3.9,eng,276,1764,191,2005-08-23
4584,9780141008257,Everything Is Illuminated,Jonathan Safran Foer,3.9,eng,276,5210,522,2003-06-05
4588,9780618711659,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.98,eng,326,335477,19241,2006-04-04
4591,9780060894085,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,4.04,eng,344,20695,714,2006-05-30
4593,9780879697129,Bioinformatics: Sequence and Genome Analysis,David W. Mount,3.86,en-US,692,63,3,2004-08-16
4595,9780345433749,The Genome War: How Craig Venter Tried to Capture the Code of Life and Save the World,James Shreeve,3.83,eng,392,272,23,2005-06-28
4599,9780786886326,Carter Beats the Devil,Glen David Gold,4.09,eng,483,11095,880,2002-09-18
4600,9780689861130,Moo  Baa  La La La!,Sandra Boynton,4.2,eng,14,28925,527,2004-09-06
4601,9780743461511,Click  Clack  Moo: Cows That Type,Doreen Cronin/Betsy Lewin,4.24,eng,30,348,33,2003-06-01
4602,9780689845079,Dooby Dooby Moo,Doreen Cronin/Betsy Lewin,4.1,eng,40,7823,250,2006-08-08
4605,9782743604912,Moo,Jane Smiley,3.46,fre,482,6441,492,1999-06-01
4606,9780689842191,Sailor Moo: Cow at Sea,Lisa Wheeler/Ponder Goembel,4.07,eng,32,161,41,2002-07-01
4608,9780822002963,CliffsNotes on Heller's Catch-22,Charles A. Peek/CliffsNotes/Joseph Heller,3.55,eng,48,37,1,1975-12-31
4610,9780099477310,Catch-22,Joseph Heller,3.98,eng,519,5517,452,1994-10-06
4620,9780520204959,Geisha,Liza Dalby,4,eng,367,3730,142,1998-10-01
